imdb_id,star,genre,runtime,user,critc,dir_popu,ac1_popu,ac2_popu,ac3_popu,total_box_office,n_of_posters,opening_box_office,year,budget_mixed
tt0295700,6.1,Horror,84,550,193,1.000007,2.38553,2.306314,7.953937,28649556,30,5161498,2003,10000000
tt0337909,6.9,Comedy,108,140,70,1.00862,5.222081,2.231708,1.817832,93074616,22,151393,2003,10000000
tt0377992,7.8,Biography,125,77,25,1.504,2.308314,1.100544,4.470491,4234355,6,98363,2003,11000000
tt0280720,5.4,Comedy,91,128,66,1.1404,1.297335,4.610231,4.828882,24150550,9,613485,2003,11000000
tt0183649,7.1,Crime,81,639,218,2.086373,4.444816,2.979577,6.549709,97837138,30,15021088,2003,11000000
tt0339034,2.1,Comedy,90,309,61,1.000006,2.185282,1.000079,1.000007,4922166,4,2715848,2003,12000000
tt0199626,5.3,Mystery,119,355,120,1.00002,3.157015,10.846382,13.478412,23693646,15,97625,2003,12000000
tt0335119,6.9,Biography,101,302,159,1.000002,19.548051,5.661008,3.728508,43274797,24,89472,2003,12000000
tt0297144,6.9,Documentary,92,42,73,4.863165,4.130589,1.4,1.64,28780668,8,1408474,2003,13000000
tt0280653,7.3,Biography,132,55,71,1.000015,2.869521,1.195206,1.592704,274299,11,16284,2003,14000000
tt0270980,4.7,Comedy,83,124,55,1.74724,4.108568,3.544753,1.624479,15549702,18,4855798,2003,14000000
tt0252299,6.8,Comedy,98,109,109,1.000968,4.782225,5.090104,7.405969,353743,6,30977,2003,15000000
tt0310910,6.7,Crime,97,144,116,3.857572,2.740894,3.772248,7.701464,12212417,16,4563588,2003,15000000
tt0279331,6.6,Crime,118,127,75,1.002731,7.544655,6.375302,5.342183,12262065,10,3880688,2003,15000000
tt0285462,4.9,Comedy,94,134,64,1.156,3.623542,1.026033,4.843459,14933713,14,3815075,2003,15000000
tt0191133,5.5,Comedy,122,59,37,1.048032,3.623542,21.325575,3.037806,30597073,6,11758372,2003,15000000
tt0328099,5.1,Comedy,86,89,36,1.000024,2.648931,2.70724,3.204702,34499204,8,12618159,2003,15000000
tt0306841,5.4,Adventure,94,174,68,1.000184,3.58517,1.027164,1.021168,55534455,16,17338755,2003,15000000
tt0319524,5.7,Comedy,99,97,45,1.000003,4.129972,1.000052,1.813383,14108518,4,5809960,2003,16000000
tt0315983,7.6,Crime,126,478,159,1.000746,4.47359,10.285322,3.045019,16157923,11,45572,2003,16500000
tt0312549,6.9,Biography,98,117,106,2.086373,16.031375,4.444816,1.076656,9438074,10,611276,2003,17000000
tt0325258,5.6,Comedy,98,118,75,1.000001,3.46425,2.556954,2.932876,23734486,4,6660540,2003,17000000
tt0326900,5.1,Comedy,87,48,50,1.4,1.060772,4.761047,1.732262,45312217,4,13107022,2003,17000000
tt0313792,6.4,Comedy,108,157,102,5.061426,5.061426,2.521446,4.562016,13203044,18,1673125,2003,18000000
tt0322589,5.3,Drama,94,141,97,1.000075,10.490145,3.469666,1.025897,62646763,12,12856040,2003,18000000
tt0307987,7.1,Comedy,91,491,201,1.004214,4.765446,2.650738,2.275212,77147031,28,12292952,2003,18000000
tt0305711,5.5,Comedy,95,206,90,2.075015,4.108568,3.720871,1.066279,101564935,20,17548993,2003,19000000
tt0266747,2.8,Comedy,84,66,13,2.235824,6.70483,2.316093,2.235824,1646664,4,872950,2003,20000000
tt0274711,5.5,Crime,100,80,41,1.036,12.282403,4.973585,2.70724,5694213,10,34211,2003,20000000
tt0310357,6.2,Drama,100,215,116,1.007468,3.005766,1.598076,5.492025,6882696,4,4010593,2003,20000000
tt0295289,5.6,Comedy,101,92,78,1.001412,4.346105,7.054328,4.750352,17430594,15,6988749,2003,20000000
tt0263757,6.1,Comedy,92,132,72,2.171477,3.720871,7.708452,2.470533,37095657,14,11277367,2003,20000000
tt0315733,7.7,Crime,124,569,196,2.246771,5.109926,4.11031,7.088523,59667625,32,274454,2003,20000000
tt0311289,7.1,Adventure,117,336,105,1.12,5.864879,5.038738,3.990297,71232214,18,16300155,2003,20000000
tt0283426,5.4,Animation,72,64,84,1.000001,9.408661,6.613505,2.035158,140122225,44,11441733,2003,20000000
tt0305669,5.6,Comedy,105,239,120,1.090646,3.580618,2.255582,2.943627,164675402,23,31101026,2003,20000000
tt0158983,7.8,Animation,81,938,163,3.345332,3.345332,2.412914,2.680254,762,20,14774666,2003,21000000
tt0326769,4.6,Action,110,86,62,1.000003,6.584138,1.846354,2.472492,21908034,9,10106992,2003,24000000
tt0302886,7.1,Comedy,91,405,126,1.283371,2.835963,5.643957,3.208619,86765463,22,17453216,2003,24000000
tt0286788,5.8,Comedy,105,196,68,2.189841,2.764599,5.661008,5.296834,35990505,18,11434964,2003,25000000
tt0337711,5.6,Animation,84,36,46,1,1.1512,5.144495,4.067544,55443032,7,11556869,2003,25000000
tt0306685,5.8,Action,101,186,106,1.011176,6.23157,1.258293,4.304711,56434942,26,16521486,2003,25000000
tt0313911,5.1,Action,102,105,78,1.040565,2.185907,3.58517,1.026446,58240458,14,14064317,2003,25000000
tt0329101,5.8,Action,97,900,278,1.655919,3.228835,1.970529,1.104145,114576403,26,36428066,2003,25000000
tt0301470,5.6,Horror,104,320,172,1.003968,1.17502,2.902069,3.039498,119923801,27,15269324,2003,25000000
tt0333780,4.7,Comedy,95,295,131,1.015758,6.783647,2.222655,2.664692,125339088,22,22220670,2003,25000000
tt0335345,7.2,Drama,127,"2,821",403,5.186713,5.120664,16.818337,2.23588,622341924,22,83848082,2003,25000000
tt0316356,7.5,Action,139,509,158,6.655135,6.655135,5.095519,6.286101,68613992,21,14047781,2003,26000000
tt0309593,6.2,Fantasy,90,479,178,1.139675,1.786311,4.290322,2.186901,90396664,29,16017141,2003,26000000
tt0322330,6.2,Comedy,97,281,129,1.624565,4.762187,5.448002,3.177793,160822438,25,22203007,2003,26000000
tt0340376,6.2,Thriller,120,53,55,1.000188,6.24518,7.690257,2.136763,1545064,7,37220,2003,27000000
tt0309698,7.3,Mystery,90,725,141,2.643253,5.649839,3.939695,8.101677,82183683,32,16225263,2003,28000000
tt0285823,6.4,Action,102,471,175,3.264354,8.008019,7.350589,19.45855,97413527,26,23424118,2003,29000000
tt0281820,6.6,Action,108,105,104,1.025378,2.091106,8.275229,1.000564,6460758,10,131580,2003,30000000
tt0318283,5.6,Comedy,96,105,73,2.870496,2.835963,3.741113,1.903005,15358583,11,6111074,2003,30000000
tt0308383,6.3,Drama,106,219,123,2.599679,10.561283,9.994748,7.405969,19379387,15,1034195,2003,30000000
tt0329028,3.4,Comedy,85,269,86,1.002648,2.082651,2.85054,2.943627,26214846,18,10845064,2003,30000000
tt0327137,7.6,Comedy,111,300,82,1.054772,6.613505,6.24518,5.095519,47902566,16,12139832,2003,30000000
tt0327056,8,Crime,138,957,235,5.965496,5.109926,5.849937,12.198778,156822020,27,640815,2003,30000000
tt0319343,6.9,Comedy,97,421,158,4.327491,3.208619,3.000396,2.664692,220236410,23,31113501,2003,32000000
tt0304711,5.2,Horror,102,207,110,1.294522,5.908049,3.159291,4.185754,11559747,14,4438899,2003,35000000
tt0309820,6.6,Biography,123,105,72,1.000035,2.405176,1.575533,2.522116,32736879,7,908446,2003,35000000
tt0309530,6.3,Comedy,101,306,143,2.64232,9.1312,3.404144,1.764646,35456949,15,45029,2003,35000000
tt0316465,6.9,Biography,109,204,76,1,3.623542,7.405969,2.593104,53293628,20,13303724,2003,35000000
tt0325537,5.4,Comedy,95,83,45,2.549856,2.549856,2.650738,1.326579,38283765,6,13503484,2003,35200000
tt0266465,6.1,Action,109,138,109,2.648297,11.666195,5.999035,1.575707,43797731,24,11019224,2003,36000000
tt0266489,5.9,Comedy,89,151,78,7.593723,6.155562,7.223705,1.000266,10070651,18,4617128,2003,40000000
tt0348836,5.8,Horror,98,381,206,1.195206,4.645754,6.28152,16.893867,141484812,19,19288438,2003,40000000
tt0338459,4.2,Action,84,197,92,3.264354,2.546796,4.791174,8.008019,167851995,21,33417739,2003,40000000
tt0349205,5.8,Comedy,98,288,106,2.075015,3.580618,3.59545,3.58517,190212113,18,27557647,2003,40000000
tt0288045,5.2,Action,88,134,98,2.057572,11.592441,2.738367,8.980133,22108977,15,8111324,2003,41000000
tt0306047,5.5,Comedy,84,354,151,1.74724,5.249237,4.102685,2.301311,155200000,40,48113770,2003,45000000
tt0274166,6.2,Action,88,291,117,1.06351,4.795951,3.869653,2.871134,163126676,28,9134085,2003,45000000
tt0314331,7.6,Comedy,135,"1,034",227,2.112359,3.075045,1.003319,20.763191,247946915,44,6886080,2003,45000000
tt0289992,7.6,Crime,130,424,136,1.557006,6.046683,8.159558,4.098147,28920188,27,7117225,2003,50000000
tt0264395,6.5,Action,98,296,132,2.058233,7.24091,21.798855,6.463986,42598498,22,11511960,2003,50000000
tt0313443,6.5,Crime,105,159,123,1.44255,6.59132,4.250887,6.401273,55489826,21,22173,2003,50000000
tt0300471,6.2,Action,115,195,166,1.271058,11.592441,6.809752,1.51492,88316835,26,19603630,2003,50000000
tt0251127,6.4,Comedy,116,363,131,1.029219,3.741113,6.822825,2.269235,178890782,25,23774850,2003,50000000
tt0299930,2.4,Comedy,121,422,122,2.204991,10.713996,5.18885,5.250793,7126002,15,3753518,2003,54000000
tt0279111,6.3,Biography,214,500,76,1.000694,5.037333,5.095519,6.270834,12923936,12,4675246,2003,55000000
tt0269347,6,Action,94,320,134,3.885547,12.417972,4.11031,6.463986,47213095,21,13482638,2003,55000000
tt0338466,5.8,Comedy,118,158,124,1.078655,8.312798,3.322794,6.401273,63537164,20,9411055,2003,55000000
tt0328828,6.3,Comedy,103,334,151,1.21,2.521446,4.942755,4.563715,126425115,34,33369440,2003,55000000
tt0305224,6.2,Comedy,106,480,130,1.020753,5.753803,10.445516,4.828882,195660942,27,42220847,2003,56000000
tt0294357,6.5,Adventure,127,156,53,2.089227,6.652967,9.968347,2.701903,11427090,16,2076402,2003,60000000
tt0313542,7.1,Crime,127,369,166,1.128743,5.649839,7.701464,5.350723,67338219,27,11836705,2003,60000000
tt0165982,6.7,Animation,86,95,97,1.089375,10.135866,7.6493,2.405176,80767884,27,6874477,2003,60000000
tt0338337,6.3,Action,119,354,193,1.575363,10.713996,4.153401,6.171428,98819789,20,13462374,2003,60000000
tt0138524,6.3,Comedy,100,331,166,1.511633,6.793614,7.6493,4.765446,121327628,40,12525075,2003,60000000
tt0317303,5.5,Comedy,92,118,82,1.628737,9.001241,1.867045,3.122496,164285587,14,27623580,2003,60000000
tt0317740,7,Action,110,499,158,2.648297,5.843727,9.613769,6.742229,176262839,39,19457944,2003,60000000
tt0325805,7.3,Comedy,116,346,158,3.492204,6.363603,3.648729,5.865864,59165300,27,13087307,2003,62000000
tt0304415,6.5,Drama,117,272,140,3.618731,8.184539,6.543151,7.054328,141205169,18,11528498,2003,65000000
tt0285531,5.5,Drama,136,676,180,5.599545,10.631442,5.294942,4.346105,75685268,17,15027423,2003,68000000
tt0319061,8,Adventure,125,834,241,4.996984,9.1312,1.681619,4.102336,123954323,25,207377,2003,70000000
tt0329717,5.3,Action,116,254,131,1.002731,9.157321,6.118309,2.168013,50409753,25,11112632,2003,75000000
tt0314353,6.6,Action,121,402,93,2.455965,10.184027,2.315114,16.818337,85632458,38,17057213,2003,75000000
tt0343660,6.8,Comedy,99,472,146,1.020753,10.445516,7.223705,2.732121,196320329,38,39852237,2003,75000000
tt0322259,5.9,Action,107,384,154,1.05991,8.705754,4.155909,2.315114,236410607,67,50472480,2003,76000000
tt0311429,5.8,Action,110,794,207,1.05935,9.444349,1.663823,3.135046,179265204,47,23075892,2003,78000000
tt0300556,5.6,Action,116,461,126,1.858575,8.705754,8.855477,2.98906,26703184,21,8440629,2003,80000000
tt0318155,5.7,Animation,90,162,102,2.659455,6.872791,2.162616,3.580618,54540662,16,9317371,2003,80000000
tt0159365,7.2,Adventure,154,685,186,1.123292,7.852026,9.994748,3.404144,165173909,32,14574213,2003,80000000
tt0287978,5.3,Action,103,"1,052",278,1.305278,10.713996,5.123338,4.444816,182782518,39,40310418,2003,80000000
tt0337741,6.7,Comedy,128,406,144,2.246565,5.753803,4.073776,11.551851,266685242,21,16064723,2003,80000000
tt0315327,6.7,Comedy,101,615,190,1.039525,8.176789,6.636919,10.631442,484468608,40,67953330,2003,81000000
tt0298814,5.5,Action,136,476,150,1.001425,4.153401,4.080707,1.863946,74132631,36,12053131,2003,85000000
tt0327850,6.7,Action,104,261,153,1.768608,10.726285,4.563715,5.503375,80831893,32,18533765,2003,85000000
tt0329575,7.3,Drama,141,455,173,2.483192,4.54697,6.54252,4.888279,148715342,18,20854735,2003,86000000
tt0338094,4.9,Comedy,88,181,124,2.637065,9.001241,2.749439,3.733731,155750628,27,24278410,2003,90000000
tt0325703,5.5,Action,117,324,165,1.727352,9.968347,8.855477,1.000052,157092943,42,21783641,2003,90000000
tt0266543,8.1,Animation,100,892,307,4.173274,3.891926,4.364626,2.17588,936429370,89,70251710,2003,94000000
tt0167260,8.9,Adventure,201,"3,333",338,3.540982,8.657058,8.405778,6.614607,1141403341,107,72629713,2003,94000000
tt0328880,6.8,Animation,85,163,117,1.045122,4.782225,2.445584,2.496084,250397798,52,291940,2003,100000000
tt0312528,3.8,Adventure,82,490,111,1.52,3.511018,1.265535,7.708452,133818283,21,38329160,2003,109000000
tt0299172,5.4,Animation,76,90,97,1.000849,3.083369,3.623542,3.733731,76482461,41,13880771,2003,110000000
tt0305357,4.9,Action,106,560,103,2.294987,7.223705,7.872383,6.941386,227200000,27,37634221,2003,120000000
tt0290334,7.5,Action,133,"1,079",294,4.014591,6.691503,11.578725,4.645754,406875536,52,85558731,2003,125000000
tt0172156,6.6,Action,147,514,95,7.29686,8.190976,3.55013,2.666564,273271982,40,46522560,2003,130000000
tt0311113,7.4,Action,138,697,248,1.18337,6.409724,5.326419,1.619464,212912137,37,25105990,2003,135000000
tt0286716,5.7,Action,138,"1,465",268,2.189998,4.192048,4.47359,4.05051,245075434,30,62128420,2003,137000000
tt0325710,7.7,Action,154,954,190,2.768718,12.950508,2.820912,2.98906,456810575,50,24271354,2003,140000000
tt0325980,8,Action,143,"2,157",280,3.267113,19.45855,5.785844,7.005697,634954103,129,46630690,2003,140000000
tt0234215,7.2,Action,138,"2,790",272,3.493008,11.551851,6.584138,5.06144,738576929,50,91774413,2003,150000000
tt0402577,7.7,Documentary,98,9,10,1.12,1.07545,2.2,1.001057,27301,1,4216,2004,200000
tt0299863,5.7,Drama,84,10,8,1.004536,1.743282,11.023425,1.000002,31425,1,9642,2004,400000
tt5569344,7.8,Horror,83,1,7,1.0108,1,1,1.000466,1162014,1,12740,2004,400000
tt0377038,7.5,Comedy,112,26,8,1,1.448556,1.000001,1,1163450,2,92436,2004,400000
tt0374900,6.9,Comedy,95,"1,494",214,1.001767,2.046439,1.309923,4.024335,46122713,11,116666,2004,400000
tt0422029,5.5,Drama,88,7,7,1.000002,1.000014,1.000002,1,14189,1,6245,2004,420000
tt1342115,2.8,Thriller,90,12,15,1.000972,2.318282,1.000003,1.000002,67820,4,3270,2004,500000
tt0391104,5.8,Comedy,92,13,2,1,1.000972,1.784,1.000026,173106,1,7418,2004,500000
tt0377091,7.3,Crime,90,158,119,1.0004,2.016072,1.706874,1.007245,1348750,7,29170,2004,500000
tt0374102,5.7,Adventure,79,927,235,1.006448,1.640035,1.013356,1.000024,55518641,22,1100943,2004,500000
tt0959342,5.1,Comedy,103,6,3,1.311878,1.004448,1.000112,1,9496,1,5503,2004,600000
tt0259567,5.6,Drama,90,18,3,1.036,3.813254,2.249126,1.003791,11329,3,11329,2004,700000
tt0373283,6.8,Action,90,157,33,1.000537,1.802457,1.020339,1.000001,1310470,13,129056,2004,780000
tt0387564,7.6,Crime,103,"1,551",304,2.691924,4.678626,2.510613,4.32434,103880027,46,18276468,2004,1200000
tt0374639,6.6,Adventure,94,61,55,2.0724,1.392714,1.592,1.000132,56073,1,13313,2004,1400000
tt0377701,7,Comedy,89,25,23,1,1.001318,1.194559,1.108424,33700,2,5864,2004,2000000
tt0381681,8.1,Drama,80,499,230,1.069275,6.419043,3.936174,2.90353,11217346,25,219425,2004,2000000
tt0379557,8.1,Documentary,106,157,120,1.116092,1,1.0108,1.462109,15396525,13,96973,2004,2000000
tt0342316,5.9,Comedy,100,15,10,1.000043,2.886368,1.035087,1.098784,116869,1,32648,2004,2500000
tt0333766,7.5,Comedy,102,973,210,2.455975,2.455975,2.57664,14.229283,36028802,25,201115,2004,2500000
tt0308129,6.6,Crime,90,10,18,1.24,1.000018,1.076656,1.000029,73595,1,2598,2004,3000000
tt0361309,6.3,Drama,101,76,85,2.212946,10.846382,7.87311,1.076857,2037545,9,101295,2004,3000000
tt0354766,5.7,Action,88,38,57,1.003074,1.258293,2.235103,3.390129,5644575,11,3089993,2004,3000000
tt0399901,6.8,Drama,94,23,17,1.056907,1.655577,1.64,1.433127,6879730,1,2325474,2004,3000000
tt0364385,6.7,Horror,92,184,133,1.535975,1.005335,1.002509,1.000003,3005548,16,25446,2004,3500000
tt0293007,7.6,Drama,148,44,64,1.24,1.019656,1.807479,1.006113,213954,6,17945,2004,3684600
tt0418455,7.8,Comedy,94,55,90,1.292769,3.603095,5.94444,1.058538,1305,21,1305,2004,3700000
tt0382383,7.4,Action,161,41,14,1.000659,6.949296,2.428609,1.92223,331166,5,211000,2004,4600000
tt0490701,6.1,Comedy,90,5,2,1.002195,5.250768,1.004313,3.237794,9858,2,9858,2004,5000000
tt0357585,4.6,Comedy,95,66,33,1.0108,2.813198,1.011467,1.716699,96760,4,84733,2004,5000000
tt0355954,5.2,Horror,98,71,48,1.420307,1.051225,2.235103,3.232285,101107,9,101107,2004,5000000
tt0351817,8.1,Drama,129,101,92,1.000119,5.100058,1.026854,1.006643,529212,9,8573,2004,5000000
tt0367110,8.3,Drama,210,228,77,1.021563,1.730492,1.009072,1.000072,2012709,5,424804,2004,5000000
tt0332658,6.9,Comedy,105,97,75,1.028689,6.999314,4.100604,4.444816,4560974,6,39936,2004,5000000
tt0361862,7.7,Drama,101,478,206,1.4,10.89883,13.478412,2.646349,8655397,30,64661,2004,5000000
tt0332375,6.8,Comedy,92,328,121,1.000104,4.34987,4.129972,3.483547,10206551,12,345136,2004,5000000
tt0365748,7.9,Comedy,99,893,252,1.573603,6.151695,2.62256,5.047919,30332385,40,3330781,2004,5000000
tt0372824,7.9,Drama,96,114,116,1.094956,1.717489,2.926516,1.005669,83529758,17,40027,2004,5500000
tt0361596,7.5,Documentary,122,"1,416",288,1.4,1.4,2.2,10.713996,221148959,8,23920637,2004,6000000
tt0289635,6.5,Crime,93,116,108,1.712,9.1312,7.690257,1.967967,767240,10,50278,2004,6400000
tt0064757,6.8,Action,142,474,120,2.065568,7.691727,2.678056,3.163207,56921,76,3332,2004,6500000
tt0359423,6.7,Drama,96,134,48,1.015336,4.444816,2.480212,7.315426,1033810,8,64728,2004,6500000
tt0323807,6.5,Comedy,125,21,36,1.638138,1.181937,2.520869,1.30576,223878,13,15378,2004,6700000
tt0323939,6.4,Crime,101,67,25,1.036,1.000001,1.000004,1,9533964,10,10696,2004,6800000
tt0420332,7.9,Drama,192,124,30,1.4,1.730492,1.301795,1.92223,7017859,5,843010,2004,7000000
tt0345061,6.2,Drama,92,151,134,1.299124,5.849937,3.44527,1.641894,1788324,20,20170,2004,7500000
tt0410454,6.8,Romance,110,33,6,1,1.000066,4.327104,1,3347647,2,251145,2004,7500000
tt0384533,5.3,Comedy,138,67,76,4.457762,3.396936,2.080913,6.324127,1465134,7,55016,2004,8000000
tt0331953,5.7,Comedy,104,197,67,2.58287,2.58287,4.130589,1.576646,7573551,9,3035688,2004,8500000
tt0349169,5.6,Comedy,85,26,38,1.000007,4.442487,2.666564,3.778347,12512317,5,5088577,2004,9000000
tt0366551,7.1,Adventure,88,320,150,1.000112,4.436635,3.123417,2.500587,18225165,26,5480378,2004,9000000
tt0363235,6.9,Drama,92,21,52,1.227718,1.00008,2.089963,1.812302,4762,4,2755,2004,10000000
tt0349416,6.6,Comedy,91,70,26,1.040219,4.102297,1.10607,3.92511,70527,6,41788,2004,10000000
tt0373024,7.2,Comedy,111,56,73,1.319389,5.038738,6.270834,5.103592,290875,5,4696,2004,10000000
tt0330099,5,Drama,93,229,107,8.235409,8.235409,2.847186,1.017781,630427,4,50601,2004,10000000
tt0325123,6.6,Comedy,106,65,63,3.618012,1.448946,3.291985,4.896367,2682600,2,46926,2004,10000000
tt0368975,5.4,Comedy,89,75,52,1.067351,4.791174,3.08788,1.181712,9408183,4,4171226,2004,10000000
tt0276919,8,Crime,178,618,218,2.415856,9.994748,5.326419,5.175765,14851654,31,88855,2004,10000000
tt0286112,7.3,Action,113,248,247,8.406848,8.406848,5.26031,1,42776032,25,39167,2004,10000000
tt0313300,6.3,Drama,97,29,18,1.000005,1.128835,3.264497,1.150785,1610194,6,228509,2004,10400000
tt0383694,7.7,Crime,117,169,170,1.005856,3.644076,5.006408,1.005228,13353855,7,13207,2004,11000000
tt0362269,7.1,Biography,118,206,191,1.963813,20.763191,4.098147,3.281611,17443529,9,169038,2004,11000000
tt0332712,4.5,Comedy,86,18,32,1.000002,1.460553,2.754001,2.654882,17322212,9,7548819,2004,12000000
tt0359517,4.4,Comedy,97,49,44,1,1.979824,3.048102,3.222528,31286759,6,9375307,2004,12000000
tt0385004,7.6,Action,119,424,251,2.746483,3.383903,2.199631,4.069934,92863945,27,397472,2004,12000000
tt0289879,7.7,Sci-Fi,113,"1,113",177,1.073291,4.108568,15.194566,2.540597,95638592,49,17065227,2004,13000000
tt0369702,8,Biography,125,141,155,1.031685,5.413884,3.052272,1.023757,39686345,27,55681,2004,13300000
tt0365125,5.1,Comedy,89,101,84,1.726847,2.23124,1.35768,4.750352,1339668,15,29384,2004,15000000
tt0361696,5.9,Family,103,215,47,1.051651,3.58517,2.034492,6.443785,14811980,9,4022693,2004,15000000
tt0309987,7.2,Drama,115,259,197,2.263716,3.893236,3.136689,9.940162,15307337,28,142632,2004,15000000
tt0361467,4.6,Comedy,89,107,73,1.001378,5.448002,8.496522,1.040139,33118854,12,9350572,2004,15000000
tt0339727,6,Drama,97,23,17,1.000052,1.996885,3.963982,1.735368,174318,4,113620,2004,16000000
tt0367085,4.4,Comedy,86,152,72,1.53731,1.002133,2.546173,2.506664,14553807,6,5648486,2004,16000000
tt0375104,6.7,Biography,120,63,24,1.000142,5.120664,8.980133,1.716474,2694071,8,1233297,2004,17000000
tt0375063,7.5,Comedy,126,850,285,1.427774,3.698061,3.836655,4.357556,109793192,24,207042,2004,17000000
tt0395169,8.1,Biography,121,633,150,1.015398,4.67008,2.11087,4.782225,36521223,19,12840,2004,17500000
tt0340012,7,Comedy,104,113,92,1.56,4.617349,3.742298,4.624619,14488705,8,101126,2004,18000000
tt0337917,5.2,Adventure,92,47,52,1.000633,7.863044,1.969818,4.581373,16959614,12,5824860,2004,18000000
tt0337579,5.7,Comedy,106,66,50,1.034838,7.291108,1.979824,13.417612,65842412,8,24241612,2004,18000000
tt0377092,7,Comedy,97,582,152,1.624565,5.448002,3.380671,9.208256,130953026,32,24432195,2004,18000000
tt0356470,5.9,Comedy,95,238,68,1.008301,3.58517,3.630703,3.875796,70164105,18,13623350,2004,19000000
tt0360009,6.6,Action,102,244,113,1.502902,5.101324,1.846354,7.004188,4357745,11,2011435,2004,19250000
tt0345074,6.3,Comedy,98,115,66,1.361808,3.268346,10.175812,2.224303,8047525,2,3254940,2004,20000000
tt0310778,6.9,Comedy,114,53,69,1.121834,3.585506,3.596351,2.587139,8361736,5,27480,2004,20000000
tt0270846,2,Comedy,88,133,34,1.019656,3.990297,1.214152,1.612955,9355369,4,3251856,2004,20000000
tt0326856,4.8,Comedy,99,179,77,1.70846,6.155562,6.961499,7.701464,14566246,15,6160886,2004,20000000
